sample_type,sample_subtype,campus,pisco_classcode,orig_classcode,crane_code,genus,species,common_name,max_total_length,notes,size_cutoff,LOOKED1999,LOOKED2000,LOOKED2001,LOOKED2002,LOOKED2003,LOOKED2004,LOOKED2005,LOOKED2006,LOOKED2007,LOOKED2008,LOOKED2009,LOOKED2010,LOOKED2011,LOOKED2012,LOOKED2013,LOOKED2014,LOOKED2015,LOOKED2016,LOOKED2017,LOOKED2018,LOOKED2019,LOOKED2020,LOOKED2021,LOOKED2022,LOOKED2023,LOOKED2024,Taxonomic_source,AphiaID,ScientificName,Kingdom,Phylum,Class,Order,Family
UPC,COVER,UCSC,SOLTUN,SOLTUN,SOLTUN,,,Tunicate -Solitary,,"Includes Corella willmeriana, Ascidia paratropa, Cnemidocarpa finmarkiensis, Styela montereyensis, Boltenia villosa, Halocynthia aurantia, Pyura haustor. ",,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tunicate -Solitary,Animalia,Chordata,Ascidiacea,,
UPC,COVER,VRG,SOLTUN,Styela montereyensis,SOLTUN,,,Tunicate -Solitary,,"Includes Corella willmeriana, Ascidia paratropa, Cnemidocarpa finmarkiensis, Styela montereyensis, Boltenia villosa, Halocynthia aurantia, Pyura haustor",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tunicate -Solitary,Animalia,Chordata,Ascidiacea,,
UPC,COVER,VRG,SOLTUN,tunicate - solitary,SOLTUN,,,Tunicate -Solitary,,"Includes Corella willmeriana, Ascidia paratropa, Cnemidocarpa finmarkiensis, Styela montereyensis, Boltenia villosa, Halocynthia aurantia, Pyura haustor",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tunicate -Solitary,Animalia,Chordata,Ascidiacea,,
UPC,COVER,HSU,SPONGE,SPONGE,SPONGE,,,Sponge,,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,UCSB,SPONGE,SPONGE,SPONGE,,,Sponge,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,UCSC,SPONGE,SPONGE,SPONGE,,,Sponge,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,Acanthancora cyanocrypta,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,Craniella arb,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,Leucilla nuttingi,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,Spheciospongia confoederata,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,sponge,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,VRG,SPONGE,Tethya californiana,SPONGE,,,Sponge,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,558,Porifera,Animalia,Porifera,,,
UPC,COVER,HSU,STEOSM,STEOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,UCSB,STEOSM,STEOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,UCSB,STEOSM,CYSOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,UCSC,STEOSM,STEOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,UCSC,STEOSM,CYSOSM,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,UCSC,STEOSM,CYSTO,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,VRG,STEDIOAD,Stephanocystis dioica,,Stephanocystis,dioica,Fucoid Algae,,Need to confirm LOOKFOR years. first year this code was used is 2021 data,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,624317,Stephanocystis dioica,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,VRG,STEOSM,Stephanocystis osmundacea,CYSOSM,Stephanocystis,osmundacea,chain-bladder kelp,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,502165,Stephanocystis osmundacea,Chromista,Ochrophyta,Phaeophyceae,Fucales,Sargassaceae
UPC,COVER,HSU,STYCAL,STYCAL,STYCAL,Stylaster,californicus,California Hydrocoral,,This species was sampled on UPC at southern California sites starting in 2000 and at northern California sites starting in 2001. Stylaster californica was also sampled on swath transects at northern California sites.,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,285860,Stylaster californicus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSB,STYCAL,STYCAL,STYCAL,Stylaster,californicus,California Hydrocoral,,This species was sampled on UPC at southern California sites starting in 2000 and at northern California sites starting in 2001. Stylaster californica was also sampled on swath transects at northern California sites.,,,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,285860,Stylaster californicus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSC,STYCAL,STYCAL,STYCAL,Stylaster,californicus,California Hydrocoral,,This species was sampled on UPC at southern California sites starting in 2000 and at northern California sites starting in 2001. Stylaster californica was also sampled on swath transects at northern California sites.,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,285860,Stylaster californicus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSC,STYCAL,STYLAS,STYCAL,Stylaster,californicus,California Hydrocoral,,This species was sampled on UPC at southern California sites starting in 2000 and at northern California sites starting in 2001. Stylaster californica was also sampled on swath transects at northern California sites.,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,285860,Stylaster californicus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,VRG,STYCAL,Stylaster californicus,STYCAL,Stylaster,californicus,California Hydrocoral,,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,285860,Stylaster californicus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,HSU,STYPAP,STYPAP,,Stylantheca,papillosa,Encrusting Purple Hydrocoral,,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,291143,Stylantheca papillosa,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSB,STYPAP,STYPOR,,Stylantheca ,papillosa,Encrusting Purple Hydrocoral,,,,,,,,,,,,,,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,291143,Stylantheca papillosa,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSB,STYPAP,STYPAP,,Stylantheca ,papillosa,Encrusting Purple Hydrocoral,,,,,,,,,,,,,,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,291143,Stylantheca papillosa,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,VRG,STYPAP,Stylantheca porphyra,,Stylantheca,papillosa,Encrusting Purple Hydrocoral,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,291143,Stylantheca papillosa,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Stylasteridae
UPC,COVER,UCSB,THYPET,THYPET,SERPET,Thylacodes/Petaloconchus,squamigerus/montereyensis,"Tube Snail, Scaled Worm Shell",,"Combined species group of Serpulorbis (now Thylacodes) squamigerus and Petaloconchus montereyensis. After 2003, species were ID'd and counted separately. This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis. ALSO KFM suveys in 2007/2008 are included in the dataset and they still use THYPET",,X,X,X,X,X,,,,X,X,,,,,,,,,,,,,,,,,WoRMS,709499/549434,Thylacodes squamigerus/Petaloconchus montereyensis,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSB,THYPET,SERPET,SERPET,Thylacodes/Petaloconchus,squamigerus/montereyensis,"Tube Snail, Scaled Worm Shell",,"Combined species group of Serpulorbis (now Thylacodes) squamigerus and Petaloconchus montereyensis. After 2003, species were ID'd and counted separately. This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis",,X,X,X,X,X,,,,X,X,,,,,,,,,,,,,,,,,WoRMS,709499/549434,Thylacodes squamigerus/Petaloconchus montereyensis,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSC,THYPET,THYPET,SERPET,Thylacodes/Petaloconchus,squamigerus/montereyensis,"Tube Snail, Scaled Worm Shell",,Combined species group of Serpulorbis squamigerus and Petaloconchus montereyensis. This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,WoRMS,709499/549434,Thylacodes squamigerus/Petaloconchus montereyensis,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSC,THYPET,SERPET,SERPET,Thylacodes/Petaloconchus,squamigerus/montereyensis,"Tube Snail, Scaled Worm Shell",,Combined species group of Serpulorbis squamigerus and Petaloconchus montereyensis. This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,,,WoRMS,709499/549434,Thylacodes squamigerus/Petaloconchus montereyensis,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,HSU,THYSQU,THYSQU,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 from Serpulorbis/Petaloconchus,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSB,THYSQU,THYSQU,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 from Serpulorbis/Petaloconchus,,,,,,,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSB,THYSQU,SERSQU,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 from Serpulorbis/Petaloconchus,,,,,,,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSB,THYSQU,SERSQUAM,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 from Serpulorbis/Petaloconchus,,,,,,,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSC,THYSQU,THYSQU,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,UCSC,THYSQU,SERSQU,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,This species group was split in 2003 into Thylacodes squamigerus and Petaloconchus montereyensis,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,VRG,THYSQU,Serpulorbis squamigerus,SERPET,Thylacodes,squamigerus,"Tube Snail, Scaled Worm Shell",,,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WoRMS,709499,Thylacodes squamigerus,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae
UPC,COVER,HSU,TUBAMP,TUBAMP,,,,Tube-building amphipods,,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tube-building amphipods,Animalia,Arthropoda,Malacostraca,Amphipoda,
UPC,COVER,HSU,TUBECOL,TUBECOL,,,,Tubeworm - colonial,,,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm - colonial,Animalia,Annelida,Polychaeta,,
UPC,COVER,HSU,TUBEMAT,TUBEMAT,TUBEMAT,,,Tubeworm mat,,This species group was sampled starting in 2002,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm mat,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEMAT,TUBEMAT,TUBEMAT,,,Tubeworm mat,,This species group was sampled starting in 2002,,,,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm mat,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEMAT,TUBE,TUBEWORM,,,Tubeworm mat,,This species group was sampled starting in 2002,,,,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm mat,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEMAT,TUBEMAT,TUBEMAT,,,Tubeworm mat,,This species group was sampled starting in 2002,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm mat,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEMAT,TUBMAT,TUBEMAT,,,Tubeworm mat,,This species group was sampled starting in 2002,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm mat,Animalia,Annelida,Polychaeta,,
UPC,COVER,HSU,TUBEWORM,TUBEWORM,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,SAB,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,SPISP,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,TERE,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,TEREBELL,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,TEREBELLID,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,TUBEWORM,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSB,TUBEWORM,WORM,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEWORM,FEATHER,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEWORM,SOLTW,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEWORM,TUBEWORM,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEWORM,TUBWOR,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,UCSC,TUBEWORM,TUBWRM,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) excluding Dodecaceria, Salmacina, Diopatra and Phragmatopoma (distinguished and sampled separately). Dodecaceria, Salmacina, Diopatra or Phragmatopoma are sampled separately",,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Eudistylia polymorpha,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Myxicola infundibulum,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Sabellid Serpulid Spirobranchus Eudistylia,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Serpula vermicularis,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Spirobranchus spinosus,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Thelepus crispatus,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,tubeworm - colonial,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,tubeworm - solitary,TUBEWORM,,,Tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Tubeworm,Animalia,Annelida,Polychaeta,,
UPC,COVER,VRG,TUBEWORM,Phoronopsis californica,TUBEWORM,Phoronopsis,californica,California Phoronid- sand tubeworm,,"Any tube worm (spirorbids, sabellids, serpulids, terrebelids) not otherwise classified",,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,128554,Phoronopsis californica,Animalia,Phoronida,,,Phoronidae
UPC,COVER,HSU,TURF,TURF,TURF,,,Red Filamentous Turf,,Dense turf of red filamentous algae < 1cm high. This species group was sampled starting in 2002,,,,,,,,,,,,,,,,,X,X,,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Red Filamentous Turf,Plantae,Rhodophyta,,,
UPC,COVER,UCSB,TURF,TURF,TURF,,,Red Filamentous Turf,,Dense turf of red filamentous algae < 2cm high. This species group was sampled starting in 2002,,,,X,X,X,X,X,X,X,X,X,X,X,X,,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Red Filamentous Turf,Plantae,Rhodophyta,,,
UPC,COVER,UCSC,TURF,TURF,TURF,,,Red Filamentous Turf,,Dense turf of red filamentous algae < 1cm high. This species group was sampled starting in 2002,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Red Filamentous Turf,Plantae,Rhodophyta,,,
UPC,COVER,VRG,TURF,red algae - turf,TURF,,,Red Filamentous Turf,,Dense turf of red filamentous algae < 2cm high,,,,,,,X,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,MLPA_kelpforest,,Red Filamentous Turf,Plantae,Rhodophyta,,,
UPC,COVER,UCSC,UNDJUVLAM,JUVLAM,,,,Laminariales Recruit,,"Smaller than adult size laminariales (eg, Macrocystis, Laminaria, Pterygophora, Eisenia, Pleurophycus). Counted by 1 or 2 observers in 2008-2010",,,,,,,,,,,,,X,,,,,,,,,,,,,,,MLPA_kelpforest,,Laminariales Recruit,Chromista,Ochrophyta,Phaeophyceae,Laminariales,
